gen_n1000_d2.in,clustering_z2,grid_hashing 5b17b966,32,103.3760,1.8138105869293213
gen_n1000_d2.in,clustering_z2,grid_hashing 9a7aa40,28,97.4004,1.8917274475097656
gen_n1000_d2.in,clustering_z2,face_hashing 3c6da5d7,33,57.7403,2.4455153942108154
gen_n1000_d2.in,clustering_z2,face_hashing 5b17b966,32,57.3386,1.9968981742858887
gen_n1000_d2.in,clustering_z2,face_hashing 9a7aa40,32,85.5350,2.710306167602539
gen_n1000_d5.in,scikit_z2,,31,528.9987,0.9203035831451416
gen_n1000_d5.in,clustering_z2,grid_hashing 3c6da5d7,32,509.7782,2.6633224487304688
gen_n1000_d5.in,clustering_z2,grid_hashing 5b17b966,30,716.8712,2.9862985610961914
gen_n1000_d5.in,clustering_z2,grid_hashing 9a7aa40,33,527.6555,2.634725332260132
gen_n1000_d5.in,clustering_z2,face_hashing 3c6da5d7,33,446.5308,2.0517661571502686
gen_n1000_d5.in,clustering_z2,face_hashing 5b17b966,31,537.2173,1.7226133346557617
gen_n1000_d5.in,clustering_z2,face_hashing 9a7aa40,34,421.9480,1.8438260555267334
gen_n1000_d10.in,scikit_z2,,31,1799.0972,0.9125287532806396
gen_n1000_d10.in,clustering_z2,grid_hashing 3c6da5d7,31,1935.0048,4.8783957958221436
gen_n1000_d10.in,clustering_z2,grid_hashing 5b17b966,31,1938.8597,5.3892662525177
gen_n1000_d10.in,clustering_z2,grid_hashing 9a7aa40,34,1613.3812,4.9640793800354
gen_n1000_d10.in,clustering_z2,face_hashing 3c6da5d7,31,1945.3947,2.6328787803649902
gen_n1000_d10.in,clustering_z2,face_hashing 5b17b966,31,1940.6968,2.1088614463806152
gen_n1000_d10.in,clustering_z2,face_hashing 9a7aa40,31,1930.8726,1.9626836776733398
gen_n10000_d2.in,scikit_z2,,100,237.9530,2.2549147605895996
gen_n10000_d2.in,clustering_z2,grid_hashing 3c6da5d7,89,356.3823,18.96618938446045
gen_n10000_d2.in,clustering_z2,grid_hashing 5b17b966,94,327.5346,19.82124972343445
gen_n10000_d2.in,clustering_z2,grid_hashing 9a7aa40,102,335.1227,18.122467041015625
gen_n10000_d2.in,clustering_z2,face_hashing 3c6da5d7,87,363.8368,16.881842136383057
gen_n10000_d2.in,clustering_z2,face_hashing 5b17b966,94,356.0220,18.441795349121094
gen_n10000_d2.in,clustering_z2,face_hashing 9a7aa40,103,294.4125,16.611993312835693
gen_n10000_d5.in,scikit_z2,,100,1361.8374,2.2976675033569336
gen_n10000_d5.in,clustering_z2,grid_hashing 3c6da5d7,101,1650.5420,23.90196704864502
gen_n10000_d5.in,clustering_z2,grid_hashing 5b17b966,104,1880.2786,25.556845903396606
gen_n10000_d5.in,clustering_z2,grid_hashing 9a7aa40,100,1671.1591,25.347739219665527
gen_n10000_d5.in,clustering_z2,face_hashing 3c6da5d7,101,1675.1583,18.714375019073486
gen_n10000_d5.in,clustering_z2,face_hashing 5b17b966,106,1512.4658,19.838390111923218
gen_n10000_d5.in,clustering_z2,face_hashing 9a7aa40,110,1459.8271,18.20194172859192
gen_n10000_d10.in,scikit_z2,,100,4949.4055,2.397534132003784
gen_n10000_d10.in,clustering_z2,grid_hashing 3c6da5d7,104,5261.5086,50.785961866378784
gen_n10000_d10.in,clustering_z2,grid_hashing 5b17b966,101,5514.2187,49.05042839050293
gen_n10000_d10.in,clustering_z2,grid_hashing 9a7aa40,101,5501.0663,44.228567123413086
gen_n10000_d10.in,clustering_z2,face_hashing 3c6da5d7,108,5153.8879,22.83593225479126
gen_n10000_d10.in,clustering_z2,face_hashing 5b17b966,101,5513.6497,21.193375825881958
gen_n10000_d10.in,clustering_z2,face_hashing 9a7aa40,101,5535.3388,22.115697383880615
gen_n100000_d2.in,scikit_z2,,316,1569.4960,3.6244537830352783
gen_n100000_d2.in,clustering_z2,grid_hashing 3c6da5d7,285,2304.1325,252.1904537677765
gen_n100000_d2.in,clustering_z2,grid_hashing 5b17b966,298,2442.6205,231.02752113342285
gen_n100000_d2.in,clustering_z2,grid_hashing 9a7aa40,345,2321.5311,246.8711428642273
gen_n100000_d2.in,clustering_z2,face_hashing 3c6da5d7,280,2325.4164,212.2251329421997
gen_n100000_d2.in,clustering_z2,face_hashing 5b17b966,299,2151.5576,229.2810959815979
gen_n100000_d2.in,clustering_z2,face_hashing 9a7aa40,275,2376.3669,218.82203888893127
gen_n100000_d5.in,scikit_z2,,316,7377.2427,3.713390350341797
gen_n100000_d5.in,clustering_z2,grid_hashing 3c6da5d7,333,10029.8948,314.39798378944397
gen_n100000_d5.in,clustering_z2,grid_hashing 5b17b966,323,9361.8097,301.4954056739807
gen_n100000_d5.in,clustering_z2,grid_hashing 9a7aa40,322,10611.4144,305.05827045440674
gen_n100000_d5.in,clustering_z2,face_hashing 3c6da5d7,327,9412.4753,230.93772077560425
gen_n100000_d5.in,clustering_z2,face_hashing 5b17b966,322,9935.2615,242.69445776939392
gen_n100000_d5.in,clustering_z2,face_hashing 9a7aa40,325,9622.3661,244.1430504322052
gen_n100000_d10.in,scikit_z2,,316,20047.6024,3.840517520904541
gen_n100000_d10.in,clustering_z2,grid_hashing 3c6da5d7,340,25554.2612,503.1965937614441
gen_n100000_d10.in,clustering_z2,grid_hashing 5b17b966,325,25629.7534,492.14935302734375
gen_n100000_d10.in,clustering_z2,grid_hashing 9a7aa40,339,25425.9749,502.7033967971802
gen_n100000_d10.in,clustering_z2,face_hashing 3c6da5d7,337,25383.5072,252.6131935119629
gen_n100000_d10.in,clustering_z2,face_hashing 5b17b966,329,25548.8037,255.3309302330017
gen_n100000_d10.in,clustering_z2,face_hashing 9a7aa40,337,25282.7481,245.0863742828369
gen_n1000000_d2.in,scikit_z2,,1000,8731.8507,57.95408511161804
gen_n1000000_d2.in,clustering_z2,grid_hashing 3c6da5d7,974,11115.2896,4958.480597496033
gen_n1000000_d2.in,clustering_z2,grid_hashing 5b17b966,1029,10501.5224,4805.826302051544
gen_n1000000_d2.in,clustering_z2,grid_hashing 9a7aa40,1014,10693.7161,4919.839324235916
gen_n1000000_d2.in,clustering_z2,face_hashing 3c6da5d7,996,10816.9302,4678.102457046509
gen_n1000000_d2.in,clustering_z2,face_hashing 5b17b966,1028,10516.8689,4486.843133926392
gen_n1000000_d2.in,clustering_z2,face_hashing 9a7aa40,1023,10453.1167,4449.48944401741
gen_n1000000_d5.in,scikit_z2,,1000,57936.6520,54.33430767059326
gen_n1000000_d5.in,clustering_z2,grid_hashing 3c6da5d7,1050,94982.0432,5862.3868000507355
gen_n1000000_d5.in,clustering_z2,grid_hashing 5b17b966,1011,80844.9763,6038.100455522537
gen_n1000000_d5.in,clustering_z2,grid_hashing 9a7aa40,1011,79914.3993,5883.260856389999
gen_n1000000_d5.in,clustering_z2,face_hashing 3c6da5d7,1066,81255.0103,4911.508729457855
gen_n1000000_d5.in,clustering_z2,face_hashing 5b17b966,1015,83303.0816,4566.7418711185455
gen_n1000000_d5.in,clustering_z2,face_hashing 9a7aa40,1023,83050.0205,4667.453397274017
gen_n1000000_d10.in,scikit_z2,,1000,134458.0836,55.96092677116394
gen_n1000000_d10.in,clustering_z2,grid_hashing 3c6da5d7,1016,183653.8199,8248.567201375961
gen_n1000000_d10.in,clustering_z2,grid_hashing 5b17b966,1052,181855.3311,8128.181091785431
gen_n1000000_d10.in,clustering_z2,grid_hashing 9a7aa40,1016,199682.2425,8430.374711751938
gen_n1000000_d10.in,clustering_z2,face_hashing 3c6da5d7,1035,191045.1166,5169.070950508118
gen_n1000000_d10.in,clustering_z2,face_hashing 5b17b966,1092,185016.2745,4970.856827020645
gen_n1000000_d10.in,clustering_z2,face_hashing 9a7aa40,1021,189352.1308,5006.279001951218
maas_imdb.in,scikit_z2,,200,279667.1577,4.4913201332092285
maas_imdb.in,clustering_z2,grid_hashing 3c6da5d7,127,417393.3953,6434.494833707809
maas_imdb.in,clustering_z2,grid_hashing 5b17b966,161,371224.1311,6276.755180120468
maas_imdb.in,clustering_z2,grid_hashing 9a7aa40,166,373247.8131,6268.075131654739
maas_imdb.in,clustering_z2,face_hashing 3c6da5d7,198,401578.7005,563.9234385490417
maas_imdb.in,clustering_z2,face_hashing 5b17b966,200,401263.5431,555.9727284908295
maas_imdb.in,clustering_z2,face_hashing 9a7aa40,196,397812.5798,555.2112185955048
