gen_n10000_d5.in,facility_set_z1,face_hashing 4c2331abc97fbaf3,2669.8774,0.34471869468688965
gen_n10000_d10.in,mettu_plaxton_z1,,3232.3711,118.25935077667236
gen_n10000_d10.in,facility_set_z1,grid_hashing 60042651f648e052,4145.0963,0.7062554359436035
gen_n10000_d10.in,facility_set_z1,grid_hashing c0cd4ab2b5821bc7,4304.8312,0.7967195510864258
gen_n10000_d10.in,facility_set_z1,grid_hashing 4c2331abc97fbaf3,4275.5769,0.8381755352020264
gen_n10000_d10.in,facility_set_z1,face_hashing 60042651f648e052,4087.9954,0.4820089340209961
gen_n10000_d10.in,facility_set_z1,face_hashing c0cd4ab2b5821bc7,4096.4972,0.47736358642578125
gen_n10000_d10.in,facility_set_z1,face_hashing 4c2331abc97fbaf3,4066.9461,0.47926998138427734
gen_n100000_d2.in,mettu_plaxton_z1,,7837.7337,4618.492001533508
gen_n100000_d2.in,facility_set_z1,grid_hashing 60042651f648e052,9000.0265,3.303840398788452
gen_n100000_d2.in,facility_set_z1,grid_hashing c0cd4ab2b5821bc7,8969.2876,3.537015676498413
gen_n100000_d2.in,facility_set_z1,grid_hashing 4c2331abc97fbaf3,8984.8478,3.501162528991699
gen_n100000_d2.in,facility_set_z1,face_hashing 60042651f648e052,8232.2347,3.099486827850342
gen_n100000_d2.in,facility_set_z1,face_hashing c0cd4ab2b5821bc7,8182.1257,3.2139651775360107
gen_n100000_d2.in,facility_set_z1,face_hashing 4c2331abc97fbaf3,8224.6005,3.074042558670044
gen_n100000_d5.in,mettu_plaxton_z1,,22551.8165,8364.645829677582
gen_n100000_d5.in,facility_set_z1,grid_hashing 60042651f648e052,22855.4030,4.452564477920532
gen_n100000_d5.in,facility_set_z1,grid_hashing c0cd4ab2b5821bc7,22764.2910,4.781214237213135
gen_n100000_d5.in,facility_set_z1,grid_hashing 4c2331abc97fbaf3,23068.4687,4.642813444137573
gen_n100000_d5.in,facility_set_z1,face_hashing 60042651f648e052,21375.0717,3.5549020767211914
gen_n100000_d5.in,facility_set_z1,face_hashing c0cd4ab2b5821bc7,21359.8685,3.6672675609588623
gen_n100000_d5.in,facility_set_z1,face_hashing 4c2331abc97fbaf3,21417.6019,3.7530517578125
gen_n100000_d10.in,mettu_plaxton_z1,,31298.2432,14598.035650253296
gen_n100000_d10.in,facility_set_z1,grid_hashing 60042651f648e052,36970.7081,6.867368698120117
gen_n100000_d10.in,facility_set_z1,grid_hashing c0cd4ab2b5821bc7,36241.4430,7.491096258163452
gen_n100000_d10.in,facility_set_z1,grid_hashing 4c2331abc97fbaf3,36962.5848,7.718491554260254
gen_n100000_d10.in,facility_set_z1,face_hashing 60042651f648e052,34980.8514,4.580353021621704
gen_n100000_d10.in,facility_set_z1,face_hashing c0cd4ab2b5821bc7,34972.3828,4.262357711791992
gen_n100000_d10.in,facility_set_z1,face_hashing 4c2331abc97fbaf3,34998.6588,4.352698564529419
